CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_CreditScore_interaction,Balance_EstimatedSalary_interaction,Age_Activity_interaction,Balance_Exited_interaction
554,France,Female,30,9,0.0,2,1,1,40320.3,0,16620,0.0,30,0.0
682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0,40238,10402147078.826399,59,0.0
680,France,Male,36,3,116275.12,1,1,1,63795.8,0,24480,7417864300.496,36,0.0
783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0,32103,18869605647.379997,0,0.0
769,France,Female,25,10,0.0,2,0,0,187925.75,0,19225,0.0,0,0.0
617,Spain,Female,37,9,101707.8,1,1,0,123866.28,0,22829,12598166832.984001,0,0.0
697,Germany,Female,38,6,132591.36,1,1,1,7387.8,1,26486,979558449.4079999,38,132591.36
608,France,Male,50,6,0.0,1,1,0,93568.77,1,30400,0.0,0,0.0
743,France,Female,46,9,0.0,1,1,0,113436.08,0,34178,0.0,0,0.0
777,France,Female,29,9,131240.61,1,1,1,163746.09,1,22533,21490136736.714897,29,131240.61
626,France,Female,34,3,0.0,2,1,1,37870.29,0,21284,0.0,34,0.0
658,Spain,Male,21,7,0.0,2,0,1,154279.87,0,13818,0.0,21,0.0
637,France,Male,40,8,125470.81,1,1,1,174536.17,0,25480,21899194624.1977,40,0.0
662,France,Male,32,9,0.0,2,0,0,65089.38,0,21184,0.0,0,0.0
806,France,Male,34,6,0.0,2,0,0,100809.99,0,27404,0.0,0,0.0
431,Germany,Male,42,8,120822.86,2,1,0,126153.24,0,18102,15242195255.0664,0,0.0
581,Germany,Male,40,0,101016.53,1,0,1,7926.35,1,23240,800692372.5655,40,101016.53
554,Spain,Male,26,8,149134.46,1,1,1,177966.24,0,14404,26540899100.630398,26,0.0
628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,20724,0.0,33,0.0
626,France,Male,38,7,141074.59,1,1,0,52795.56,1,23788,7448111980.820399,0,141074.59
850,Germany,Male,42,8,119839.69,1,0,1,51016.02,1,35700,6113744021.833799,42,119839.69
599,Spain,Male,34,2,101506.66,1,0,0,198030.24,0,20366,20101388241.3984,0,0.0
787,France,Female,42,10,145988.65,2,1,1,79510.37,0,33054,11607611577.300499,42,0.0
692,Spain,Male,46,2,0.0,2,1,1,105983.09,0,31832,0.0,46,0.0
748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0,26928,11631419541.196999,0,0.0
652,France,Female,34,6,97435.85,2,1,1,104331.76,0,22168,10165653717.596,34,0.0
539,Spain,Male,38,8,71460.67,2,1,1,10074.05,0,20482,719898362.6134999,38,0.0
631,Germany,Female,29,2,96863.52,2,1,1,31613.35,0,18299,3062180359.992,29,0.0
633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0,31650,17301770461.474,50,0.0
630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0,25830,4962395252.142401,41,0.0
678,France,Female,55,5,0.0,1,0,1,196794.11,1,37290,0.0,55,0.0
712,Spain,Male,52,9,0.0,1,1,1,117977.45,1,37024,0.0,52,0.0
748,France,Male,66,8,0.0,1,1,1,163331.65,0,49368,0.0,66,0.0
849,Germany,Male,41,10,84622.13,1,1,1,198072.16,0,34809,16761288072.9008,41,0.0
736,Spain,Male,32,7,0.0,1,0,1,79082.62,0,23552,0.0,32,0.0
738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1,21402,19735280342.9895,0,139106.19
738,France,Male,33,4,92676.3,1,1,0,105817.63,0,24354,9806786423.169,0,0.0
574,France,Female,39,2,122524.61,2,1,0,88463.63,0,22386,10838971764.934301,0,0.0
636,France,Female,38,1,0.0,1,1,0,45015.38,0,24168,0.0,0,0.0
730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,45260,0.0,62,0.0
412,France,Male,29,5,0.0,2,0,0,12510.53,0,11948,0.0,0,0.0
729,France,Male,32,6,93694.42,1,1,1,79919.13,0,23328,7487976532.254601,32,0.0
587,France,Male,33,5,100116.82,1,1,0,34215.58,0,19371,3425555064.0556006,0,0.0
558,Spain,Female,31,7,0.0,2,1,0,166720.28,0,17298,0.0,0,0.0
649,France,Male,41,0,0.0,2,0,1,130567.02,0,26609,0.0,41,0.0
850,Germany,Female,38,2,102741.15,2,0,1,23974.85,0,32300,2463203660.0775,38,0.0
535,France,Female,44,2,114427.86,1,1,1,136330.26,0,23540,15599979905.043602,44,0.0
503,Spain,Male,32,9,100262.88,2,1,1,157921.25,0,16096,15833639338.2,32,0.0
758,Germany,Male,32,4,162657.64,2,1,1,115525.13,0,24256,18791045006.493202,32,0.0
512,France,Male,51,6,144953.31,1,1,1,165035.17,0,26112,23922394157.9127,51,0.0
579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1,28950,22619697273.1626,50,117721.02
530,Spain,Female,36,2,0.0,2,1,1,14721.8,0,19080,0.0,36,0.0
678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1,21696,16508753897.875202,32,139626.01
738,France,Male,18,4,0.0,2,1,1,47799.15,0,13284,0.0,18,0.0
618,Germany,Male,42,8,153572.31,2,1,1,76679.6,0,25956,11775863301.876001,42,0.0
619,Germany,Female,41,5,92467.58,1,1,0,38270.47,0,25379,3538777746.3626003,0,0.0
806,Spain,Female,37,2,137794.18,2,0,1,75232.02,0,29822,10366534505.6436,37,0.0
489,France,Female,31,7,139395.08,1,0,1,6120.84,0,15159,853214981.4671999,31,0.0
775,Spain,Male,30,4,0.0,2,0,1,57461.13,0,23250,0.0,30,0.0
666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1,33300,15283562576.308,50,109062.28
508,France,Female,41,5,0.0,2,1,1,94170.84,0,20828,0.0,41,0.0
717,France,Male,38,7,97459.06,1,0,0,189175.71,0,27246,18436886871.4326,0,0.0
840,France,Female,39,1,94968.97,1,1,0,84487.62,0,32760,8023702249.1514,0,0.0
624,Spain,Female,38,8,0.0,2,1,0,95403.41,0,23712,0.0,0,0.0
623,France,Female,44,6,0.0,2,0,0,167162.43,0,27412,0.0,0,0.0
601,France,Male,44,3,0.0,2,1,0,30607.11,0,26444,0.0,0,0.0
680,France,Male,31,1,0.0,2,1,1,3148.2,0,21080,0.0,31,0.0
850,France,Female,35,1,211774.31,1,1,0,188574.12,1,29750,39935154146.8572,0,211774.31
513,France,Male,30,5,0.0,2,1,0,162523.66,0,15390,0.0,0,0.0
668,Spain,Male,25,8,0.0,2,1,1,135112.09,0,16700,0.0,25,0.0
433,Spain,Male,27,2,0.0,2,1,1,153698.65,0,11691,0.0,27,0.0
521,Spain,Male,29,3,60280.62,1,1,0,154271.41,0,15109,9299576243.0742,0,0.0
658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0,18424,25471193562.7306,0,0.0
664,Spain,Female,53,7,187602.18,1,1,0,186392.99,1,35192,34967731260.7182,0,187602.18
616,France,Male,37,5,144235.73,2,0,0,154957.66,1,22792,22350431209.191803,0,144235.73
638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0,23606,3346427066.2367997,37,0.0
744,France,Male,42,1,112419.92,1,1,1,83022.92,0,31248,9333430024.5664,42,0.0
793,France,Male,63,4,103729.79,2,1,1,80272.06,0,49959,8326603926.667399,63,0.0
737,Germany,Female,45,2,99169.67,2,1,1,78650.95,0,33165,7799788756.6865,45,0.0
521,France,Male,39,7,0.0,2,0,1,653.58,0,20319,0.0,39,0.0
479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1,24429,9277277746.815401,0,107714.74
763,Spain,Male,67,9,148564.66,1,0,1,87236.4,0,51121,12960246105.623999,67,0.0
503,France,Male,29,3,0.0,2,1,1,143954.99,0,14587,0.0,29,0.0
603,France,Male,43,5,127823.93,1,1,1,19483.35,0,25929,2490438366.5655,43,0.0
698,France,Male,31,1,156111.24,1,0,0,134790.74,0,21638,21042349561.9176,0,0.0
610,Germany,Female,69,5,86038.21,3,0,0,192743.06,1,42090,16583267872.322601,0,86038.21
468,Spain,Male,28,3,0.0,2,1,0,170661.02,0,13104,0.0,0,0.0
785,Spain,Female,61,4,129855.72,2,1,0,170214.82,1,47885,22103368005.7704,0,129855.72
672,France,Male,52,8,170008.84,1,0,0,56407.42,1,34944,9589760041.5928,0,170008.84
525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1,24675,10405978469.990398,0,118087.68
666,France,Male,53,5,64646.7,1,1,0,128019.48,1,35298,8276036917.716,0,64646.7
820,Germany,Male,39,9,111336.89,1,1,0,16770.31,1,31980,1867154159.7359002,0,111336.89
664,Germany,Male,39,7,60263.23,1,1,0,170835.32,0,25896,10295088181.283602,0,0.0
556,Spain,Female,48,8,168522.37,1,1,1,151310.16,0,26688,25499146768.2792,48,0.0
753,France,Male,33,5,122568.05,2,1,1,82820.85,0,24849,10151190083.8425,33,0.0
713,France,Female,52,0,185891.54,1,1,1,46369.57,1,37076,8619710776.4378,52,185891.54
458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0,16030,510264864.11759996,35,0.0
648,France,Female,54,9,120633.42,1,0,0,5924.38,1,34992,714678220.7796,0,120633.42
590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0,25960,8675873866.3597,0,0.0
580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1,26100,4920310518.9522,0,103741.14
850,Spain,Female,55,7,0.0,1,0,0,171762.87,1,46750,0.0,0,0.0
653,France,Female,60,2,120731.39,4,1,1,138160.11,1,39180,16680262122.852898,60,120731.39
797,France,Male,24,5,0.0,2,1,0,182257.61,0,19128,0.0,0,0.0
572,Spain,Male,31,5,98108.79,1,0,1,119996.95,0,17732,11772755568.190498,31,0.0
697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1,39032,5565620315.5293,56,110802.03
564,Spain,Female,24,6,149592.14,1,1,1,153771.8,0,13536,23003052633.652,24,0.0
749,Spain,Female,43,1,124209.02,1,1,1,167179.48,0,32207,20765199374.909603,43,0.0
642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0,20544,3994110614.3419995,32,0.0
648,Spain,Female,49,10,0.0,2,1,1,159835.78,1,31752,0.0,49,0.0
684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1,43092,5658225739.1649,0,81245.79
675,France,Female,21,8,98373.26,1,1,0,18203.0,0,14175,1790688451.78,0,0.0
736,Spain,Female,28,2,0.0,2,1,1,117431.1,0,20608,0.0,28,0.0
649,France,Female,36,2,0.0,2,0,1,75035.48,0,23364,0.0,36,0.0
677,France,Female,36,7,0.0,1,1,0,47318.75,0,24372,0.0,0,0.0
674,Germany,Female,27,4,111568.01,1,0,1,22026.18,0,18198,2457417070.5018,27,0.0
519,France,Male,42,8,0.0,2,1,1,101485.72,0,21798,0.0,42,0.0
699,France,Male,35,5,0.0,2,1,1,78397.24,0,24465,0.0,35,0.0
624,France,Male,71,7,0.0,2,1,1,108841.83,0,44304,0.0,71,0.0
685,France,Male,35,9,0.0,1,1,0,167033.83,0,23975,0.0,0,0.0
679,France,Male,41,8,147726.98,3,1,0,172749.4,1,27839,25519747158.812,0,147726.98
850,Germany,Male,28,2,101100.22,2,1,1,35337.31,0,23800,3572609815.2082,28,0.0
760,Spain,Female,57,1,0.0,2,1,1,25101.17,0,43320,0.0,57,0.0
562,France,Male,29,9,0.0,1,1,1,25858.68,0,16298,0.0,29,0.0
557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1,31749,15890199150.4475,0,120043.13
584,France,Female,26,0,146286.22,1,1,0,105105.35,0,15184,15375464353.277,0,0.0
593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,23127,4129147515.3279996,0,151391.68
670,France,Male,38,7,0.0,2,1,1,77864.41,0,25460,0.0,38,0.0
630,Spain,Male,30,3,0.0,2,0,1,10486.69,0,18900,0.0,30,0.0
640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0,29440,16831247557.103998,0,0.0
686,France,Female,44,7,55053.62,1,1,0,181757.19,0,30184,10006391270.527802,0,0.0
575,France,Female,54,9,68332.96,1,1,1,144390.75,0,31050,9866647344.12,54,0.0
667,France,Male,44,8,122277.87,1,1,1,91810.71,0,29348,11226418061.9877,44,0.0
506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0,29854,20336849448.454,59,0.0
622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1,22392,12114205488.0,0,108960.0
712,France,Female,27,2,133009.51,1,1,0,126809.15,0,19224,16866822905.0165,0,0.0
587,France,Male,40,2,0.0,4,0,1,106174.7,1,23480,0.0,40,0.0
408,France,Male,40,3,0.0,2,0,0,124874.23,0,16320,0.0,0,0.0
491,France,Female,36,0,53369.13,1,1,1,103934.12,0,17676,5546873561.715599,36,0.0
619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0,25379,25232380633.4328,0,0.0
675,Spain,Male,36,3,54098.18,2,0,1,54478.52,0,24300,2947188781.0936,36,0.0
542,Spain,Male,43,6,113567.94,1,1,0,89543.25,0,23306,10169242443.405,0,0.0
555,France,Male,30,1,0.0,2,0,0,88146.86,0,16650,0.0,0,0.0
700,Spain,Female,46,5,56580.95,2,0,1,45424.13,0,32200,2570140428.3234997,46,0.0
555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1,23310,4423891393.9800005,42,107104.5
566,France,Male,36,1,142120.91,1,1,0,79616.37,0,20376,11315150955.2967,0,0.0
684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0,27360,25676870106.39,0,0.0
545,France,Male,37,3,91184.01,1,1,0,105476.65,0,20165,9617783908.366499,0,0.0
490,France,Female,40,1,0.0,1,1,1,49594.19,1,19600,0.0,40,0.0
574,France,Male,26,8,97460.1,1,1,1,43093.67,0,14924,4199913387.567,26,0.0
622,Germany,Female,34,7,98675.74,1,1,0,138906.85,1,21148,13706736214.819002,0,98675.74
793,Germany,Female,32,1,96408.98,1,1,1,138191.81,0,25376,13322931446.453798,32,0.0
630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1,32130,9583950183.5287,0,108449.23
809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0,26697,29493178666.925396,0,0.0
610,France,Female,25,2,0.0,2,1,0,123723.83,0,15250,0.0,0,0.0
594,France,Male,36,6,153880.15,1,0,0,135431.72,0,21384,20840253388.357998,0,0.0
715,France,Male,23,7,139224.92,2,1,0,65057.71,0,16445,9057654470.133202,0,0.0
593,France,Male,33,1,0.0,2,0,0,9984.4,0,19569,0.0,0,0.0
653,France,Female,27,9,0.0,2,1,0,96429.29,0,17631,0.0,0,0.0
711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0,36972,19098146952.8074,52,0.0
741,France,Male,42,6,106036.52,1,1,0,194686.78,1,31122,20643908641.2056,0,106036.52
665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0,19285,11649210357.246,29,0.0
683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0,28003,24400358694.084404,41,0.0
724,France,Female,29,6,0.0,2,0,1,64729.51,0,20996,0.0,29,0.0
583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0,18656,1719685021.5565,32,0.0
627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0,23199,19603798485.7772,37,0.0
478,France,Female,32,6,71187.24,1,1,1,110593.62,0,15296,7872854569.4088,32,0.0
680,Germany,Female,48,8,115115.38,1,1,0,139558.6,1,32640,16065341271.268002,0,115115.38
694,France,Male,60,9,0.0,1,1,1,57088.97,0,41640,0.0,60,0.0
609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0,20706,6509473329.1914,0,0.0
668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0,26052,3073310695.44,0,0.0
483,France,Male,48,1,0.0,2,1,1,110059.38,0,23184,0.0,48,0.0
634,Spain,Female,36,1,0.0,1,1,1,143960.72,0,22824,0.0,36,0.0
791,France,Male,28,4,0.0,1,1,0,174435.48,0,22148,0.0,0,0.0
704,Germany,Male,27,5,147004.34,1,1,0,64381.33,1,19008,9464334924.9722,0,147004.34
546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0,13650,17487725871.587,0,0.0
792,Spain,Male,47,0,0.0,1,1,1,5557.88,1,37224,0.0,47,0.0
809,Germany,Male,41,1,79706.25,2,1,0,165675.01,0,33169,13205333765.8125,0,0.0
850,France,Female,28,9,0.0,2,1,1,164864.67,0,23800,0.0,28,0.0
552,France,Male,42,9,133701.07,2,1,0,101069.71,1,23184,13513128371.5897,0,133701.07
631,Spain,Male,33,2,0.0,2,1,1,158268.84,0,20823,0.0,33,0.0
580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1,25520,21062867700.744904,0,143391.07
554,France,Male,39,2,129709.62,1,1,0,173197.12,0,21606,22465332620.2944,0,0.0
662,Germany,Male,39,5,139822.11,2,1,1,146219.9,0,25818,20444774941.989,39,0.0
538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0,22596,9582647666.7504,0,0.0
622,Spain,Female,26,8,0.0,2,1,1,124964.82,0,16172,0.0,26,0.0
571,Germany,Male,25,6,82506.72,2,1,0,167705.07,0,14275,13836795253.0704,0,0.0
660,Germany,Male,46,5,109019.65,2,1,1,33680.56,0,30360,3671842863.0039997,46,0.0
553,France,Female,27,3,0.0,2,0,0,159800.16,0,14931,0.0,0,0.0
744,Spain,Male,35,7,0.0,2,1,1,43036.6,0,26040,0.0,35,0.0
677,France,Female,24,0,148298.59,2,0,0,182913.95,0,16248,27125880876.3305,0,0.0
632,France,Female,36,7,0.0,2,1,1,52526.65,0,22752,0.0,36,0.0
512,France,Male,36,4,152169.12,2,0,0,38629.3,1,18432,5878186587.216001,0,152169.12
555,Spain,Male,27,5,0.0,2,0,0,96398.51,0,14985,0.0,0,0.0
616,France,Male,44,5,102016.38,1,0,1,178235.37,1,27104,18182927235.3606,44,102016.38
791,France,Female,31,10,75499.24,1,1,0,22184.14,0,24521,1674885710.0536,0,0.0
567,Spain,Male,34,10,0.0,2,0,1,161571.79,0,19278,0.0,34,0.0
568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1,24424,9388167484.255999,43,87612.64
610,France,Female,57,7,72092.95,4,0,1,113228.82,1,34770,8162999658.819,57,72092.95
747,France,Female,21,4,81025.6,2,1,0,167682.57,0,15687,13586580843.792002,0,0.0
594,France,Female,30,10,0.0,2,1,1,124071.71,0,17820,0.0,30,0.0
695,France,Female,23,1,0.0,2,1,1,141756.32,0,15985,0.0,23,0.0
803,Spain,Female,45,7,0.0,2,1,1,128378.04,0,36135,0.0,45,0.0
603,Germany,Female,55,7,127723.25,2,1,0,139469.11,1,33165,17813448003.8075,0,127723.25
592,France,Female,66,5,149950.19,1,1,1,76267.59,0,39072,11436339611.3421,66,0.0
623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1,29904,12845440301.9958,0,108076.33
621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0,29187,7171790470.431199,47,0.0
764,France,Male,41,7,0.0,2,0,0,134878.34,0,31324,0.0,0,0.0
684,France,Male,38,4,0.0,3,1,0,75609.84,0,25992,0.0,0,0.0
499,Germany,Female,44,6,77627.33,2,1,0,108222.68,0,21956,8401037693.844399,0,0.0
764,France,Female,39,5,81042.42,1,0,1,109805.17,0,29796,8898876705.3114,39,0.0
583,France,Male,40,9,112701.04,1,0,0,29213.63,0,23320,3292406483.1752,0,0.0
641,France,Female,42,7,125437.14,2,0,0,164128.58,0,26922,20587819667.461197,0,0.0
665,France,Male,39,10,46323.57,1,1,0,136812.02,0,25935,6337621185.311399,0,0.0
774,Spain,Male,32,9,0.0,2,1,0,10604.48,0,24768,0.0,0,0.0
632,Spain,Female,29,7,80922.75,1,1,0,7820.78,0,18328,632879024.745,0,0.0
850,France,Female,33,3,0.0,2,1,1,11159.19,0,28050,0.0,33,0.0
537,Spain,Male,42,1,190569.23,1,0,1,127154.8,0,22554,24231792326.804,42,0.0
629,Spain,Male,34,6,0.0,2,1,0,190347.72,0,21386,0.0,0,0.0
797,France,Male,29,1,0.0,1,0,1,149991.32,0,23113,0.0,29,0.0
850,Spain,Female,29,1,0.0,2,1,1,197996.65,0,24650,0.0,29,0.0
673,Spain,Female,37,8,0.0,2,1,1,183318.79,0,24901,0.0,37,0.0
538,Germany,Female,28,6,164365.44,1,0,1,5698.97,0,15064,936713711.5968001,28,0.0
537,Germany,Male,66,8,103291.25,2,1,1,130664.79,0,35442,13496529490.0875,66,0.0
544,France,Female,32,9,110728.39,1,1,1,14559.62,0,17408,1612163281.6118002,32,0.0
415,France,Male,32,5,145807.59,1,1,1,3064.65,0,13280,446849230.6935,32,0.0
731,Spain,Female,39,2,0.0,2,1,0,136737.13,0,28509,0.0,0,0.0
589,France,Female,39,7,0.0,2,0,0,95985.64,0,22971,0.0,0,0.0
608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0,23104,5898696964.4616,38,0.0
678,Germany,Female,30,1,139676.95,2,0,1,16146.0,0,20340,2255224034.7000003,30,0.0
580,France,Male,50,0,125647.36,1,1,0,57541.08,1,29000,7229884793.5488,0,125647.36
746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0,17904,3301347839.4498005,24,0.0
680,France,Male,27,3,0.0,1,1,0,32454.26,0,18360,0.0,0,0.0
550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1,23100,8120485262.2715,0,128707.31
564,France,Male,31,4,0.0,2,1,0,53520.03,0,17484,0.0,0,0.0
684,Germany,Male,18,9,90544.0,1,0,1,4777.23,0,12312,432549513.11999995,18,0.0
850,Germany,Male,43,5,129305.09,2,0,1,19244.58,0,36550,2488422148.9122,43,0.0
652,Germany,Male,33,7,128135.99,1,1,0,158437.73,0,21516,20301575386.902702,0,0.0
510,France,Male,32,9,103324.78,1,1,1,46127.7,0,16320,4766134454.405999,32,0.0
782,France,Male,32,9,0.0,1,1,1,87566.97,0,25024,0.0,32,0.0
733,Germany,Male,39,5,91538.51,1,1,1,93783.0,0,28587,8584756083.33,39,0.0
690,France,Female,40,9,77641.99,1,0,0,189051.59,1,27600,14678341660.264101,0,77641.99
746,France,Male,36,9,127157.04,1,1,1,155700.15,0,26856,19798370201.556,36,0.0
591,France,Female,38,2,142289.28,1,0,1,119638.85,0,22458,17023325826.528,38,0.0
577,Spain,Male,31,6,0.0,1,1,1,196395.25,0,17887,0.0,31,0.0
456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0,14592,19972229720.0625,32,0.0
653,France,Male,44,8,0.0,2,1,1,154639.72,0,28732,0.0,44,0.0
705,France,Male,34,7,117715.84,1,1,0,2498.67,0,23970,294133037.9328,0,0.0
650,France,Male,34,4,106005.54,1,0,1,142995.32,0,22100,15158296114.0728,34,0.0
481,Germany,Male,44,3,163714.52,1,1,0,96123.72,0,21164,15736848680.4144,0,0.0
631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0,23347,2819298128.1864,37,0.0
766,Germany,Female,38,7,130933.74,1,0,1,2035.94,0,29108,266573238.61560002,38,0.0
655,Spain,Female,29,9,0.0,2,0,1,85736.26,0,18995,0.0,29,0.0
710,Spain,Male,23,6,0.0,2,1,1,134188.11,0,16330,0.0,23,0.0
611,France,Male,40,1,0.0,2,1,1,102547.56,0,24440,0.0,40,0.0
554,Germany,Female,51,7,105701.91,1,0,1,179797.79,1,28254,19004969816.7789,51,105701.91
571,France,Female,30,4,85755.86,1,1,0,145115.95,0,17130,12444543091.967001,0,0.0
709,France,Female,36,7,0.0,1,0,1,42085.58,1,25524,0.0,36,0.0
508,France,Male,31,8,72541.48,1,1,0,129803.08,0,15748,9416107531.7584,0,0.0
667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0,25346,6790179875.245801,38,0.0
726,France,Female,38,5,126875.62,1,1,0,128052.29,0,27588,16246713686.169798,0,0.0
669,France,Male,57,5,0.0,2,1,1,56875.76,0,38133,0.0,57,0.0
767,France,Female,35,9,0.0,2,1,0,39511.61,0,26845,0.0,0,0.0
447,France,Female,32,10,0.0,1,1,1,151815.76,0,14304,0.0,32,0.0
755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1,32465,2794173726.3849998,0,165048.5
850,France,Male,33,0,124781.67,1,0,1,33700.52,0,28050,4205207165.4683995,33,0.0
549,France,Male,37,2,112541.54,2,0,0,47432.43,0,20313,5338118718.1421995,0,0.0
684,France,Female,27,9,122550.05,2,0,1,137835.82,0,18468,16891786632.791,27,0.0
721,France,Male,41,7,0.0,2,0,1,61018.85,0,29561,0.0,41,0.0
751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1,38301,21679838789.3539,0,148074.79
709,France,Male,39,8,0.0,2,1,0,56214.09,0,27651,0.0,0,0.0
644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0,16744,13414008236.1516,26,0.0
590,France,Male,39,9,0.0,2,1,1,104730.52,0,23010,0.0,39,0.0
734,France,Female,40,9,176914.8,1,1,1,12799.23,0,29360,2264373215.6039996,40,0.0
767,France,Female,44,2,152509.25,1,1,1,136915.15,0,33748,20880826840.1375,44,0.0
739,France,Female,37,8,0.0,2,1,0,191557.1,1,27343,0.0,0,0.0
495,Spain,Female,45,3,89158.94,3,1,0,135169.76,1,22275,12051592521.654402,0,89158.94
518,France,Male,59,5,138772.15,1,0,1,123872.0,0,30562,17189983764.8,59,0.0
655,France,Female,36,2,147149.59,1,1,1,87816.86,0,23580,12922214944.0874,36,0.0
672,France,Female,34,1,142151.75,2,1,1,168753.34,0,22848,23988582599.345,34,0.0
756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1,28728,20237358098.426502,0,119208.85
850,Germany,Male,39,3,124548.99,2,1,1,120380.12,0,33150,14993222362.0788,39,0.0
773,Spain,Female,23,8,0.0,2,1,0,56759.79,0,17779,0.0,0,0.0
595,France,Male,29,6,150685.79,1,1,0,87771.06,0,17255,13225851515.2374,0,0.0
477,France,Male,47,9,144900.58,1,1,0,61315.37,1,22419,8884632675.9146,0,144900.58
698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0,27920,17299051719.002,0,0.0
627,France,Female,32,1,0.0,1,1,0,106851.7,0,20064,0.0,0,0.0
714,France,Female,52,2,0.0,1,0,1,144045.08,1,37128,0.0,52,0.0
516,Spain,Female,31,3,0.0,2,1,0,124202.26,0,15996,0.0,0,0.0
611,France,Male,38,7,0.0,1,1,1,63202.0,0,23218,0.0,38,0.0
588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0,24696,7968629447.9363,0,0.0
582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1,23280,21122187603.289497,40,110150.43
533,France,Male,47,9,83347.25,1,1,1,137696.25,0,25051,11476603772.8125,47,0.0
603,France,Male,32,7,0.0,1,1,0,198055.94,1,19296,0.0,0,0.0
584,Spain,Female,30,5,0.0,2,1,1,185201.58,0,17520,0.0,30,0.0
710,France,Female,33,2,0.0,2,1,0,72945.32,0,23430,0.0,0,0.0
525,Spain,Female,25,10,0.0,2,1,0,69361.95,0,13125,0.0,0,0.0
749,France,Female,33,1,74385.98,1,1,0,20164.47,0,24717,1499953862.1306,0,0.0
835,France,Male,35,6,127120.07,1,1,0,28707.69,0,29225,3649323562.3383,0,0.0
629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,22015,4991553642.6741,0,0.0
627,France,Female,44,5,0.0,2,1,0,82969.61,1,27588,0.0,0,0.0
620,France,Male,41,0,97925.11,1,1,0,85000.32,0,25420,8323665686.035201,0,0.0
704,Spain,Male,24,10,122109.78,1,1,1,127654.37,0,16896,15587847036.7386,24,0.0
850,Spain,Female,32,9,0.0,2,1,1,18924.92,0,27200,0.0,32,0.0
560,France,Male,57,0,0.0,2,0,1,116781.71,0,31920,0.0,57,0.0
611,France,Male,53,3,83568.26,1,0,0,1235.49,0,32383,103247749.5474,0,0.0
621,Germany,Female,30,2,101014.08,2,1,1,165257.31,0,18630,16693315132.9248,30,0.0
